customer_id,gender,is_senior,has_partner,has_dependents,months_as_customer,has_phone_service,has_multiple_lines,primary_product,has_security_product,has_backup_product,has_protection_plan,has_support_plan,has_streaming_tv,has_streaming_movies,account_type,is_paperless,payment_method,monthly_transaction_volume,total_transaction_volume,churned,revenue_per_month,charge_consistency,is_high_value,is_early_stage,tenure_group,product_adoption_score,is_multi_product,is_autopay
1679-JRFBR,Female,0,1,1,70,1,Yes,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),108.15,7930.55,0,113.29,0.9546,1,0,loyal,5,1,1
9073-ZZIAY,Male,0,1,1,62,1,No,DSL,1,1,1,1,1,1,Two year,0,Electronic check,86.1,5215.25,0,84.12,1.0235,0,0,loyal,6,1,0
3077-RSNTJ,Female,0,1,1,6,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,113.5,0,18.92,1.0412,0,1,early,0,0,0
6551-GNYDG,Female,0,1,1,14,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,82.34,0.9825,0,0,growing,1,0,1
9167-APMXZ,Female,0,0,0,22,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,82.82,1.0161,0,0,growing,1,0,1
2749-CTKAJ,Male,0,1,1,22,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,419.9,0,19.09,1.0555,0,0,growing,0,0,0
6371-NZYEG,Male,0,1,1,16,1,No,DSL,1,0,1,0,1,0,Two year,0,Mailed check,64.25,1024.0,0,64.0,1.0039,0,0,growing,3,1,0
7554-NEWDD,Male,0,0,0,10,1,Yes,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,0,25.16,1.0215,0,1,early,0,0,1
8992-VONJD,Female,0,0,1,13,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,56.0,764.55,0,58.81,0.9522,0,0,growing,2,0,0
0867-MKZVY,Female,0,1,0,20,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,82.4,1592.35,1,79.62,1.0349,0,0,growing,1,0,0
4482-EWFMI,Female,0,0,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,135.2,0,67.6,1.0311,0,1,early,0,0,0
4648-YPBTM,Male,0,0,0,53,1,Yes,DSL,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),73.9,3958.25,0,74.68,0.9896,0,0,loyal,4,1,1
2907-ILJBN,Female,0,1,1,11,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,233.9,0,21.26,0.969,0,1,early,0,0,0
6345-FZOQH,Male,0,1,0,69,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1363.45,0,19.76,1.0071,0,0,loyal,0,0,0
3376-BMGFE,Female,0,0,0,4,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,68.25,1.0388,0,1,early,0,0,1
5997-OPVFA,Male,0,1,0,72,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6254.45,0,86.87,1.0251,0,0,loyal,6,1,1
3445-HXXGF,Male,1,1,0,58,0,No phone service,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,45.3,2651.2,1,45.71,0.991,0,0,loyal,3,1,0
1159-WFSGR,Female,0,1,1,16,1,No,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.4,321.4,0,20.09,1.0154,0,0,growing,0,0,0
7654-YWJUF,Male,0,1,0,43,1,No,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,3539.25,0,82.31,1.0236,0,0,established,3,1,1
1875-QIVME,Female,0,1,0,2,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.4,242.8,1,121.4,0.86,1,1,early,4,1,0
6727-IOTLZ,Male,0,1,0,14,1,No,DSL,0,1,1,1,1,1,Two year,0,Mailed check,81.95,1181.75,0,84.41,0.9709,0,0,growing,5,1,0
0691-JVSYA,Female,0,1,0,53,1,No,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.85,5000.2,1,94.34,1.0054,1,0,loyal,3,1,1
5918-VUKWP,Female,0,0,0,32,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.55,654.55,0,20.45,1.0049,0,0,established,0,0,1
1744-JHKYS,Female,0,1,0,34,1,Yes,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.7,780.2,0,22.95,1.0763,0,0,established,0,0,0
2656-FMOKZ,Female,1,0,0,15,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1145.7,1,76.38,0.9747,0,0,growing,0,0,0
2070-FNEXE,Female,1,0,0,7,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,71.94,1.0627,0,1,early,1,0,1
5947-SGKCL,Female,0,1,1,15,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,103.95,1.0135,1,0,growing,4,1,1
3712-PKXZA,Male,0,1,0,61,1,No,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.55,1252.0,0,20.52,1.0015,0,0,loyal,0,0,1
6317-YPKDH,Female,0,0,0,1,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,29.95,1.0,0,1,early,1,0,1
6582-OIVSP,Female,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.3,45.3,0,45.3,1.0,0,1,early,0,0,0
9367-WXLCH,Male,0,0,0,8,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,82.83,1.0202,0,1,early,1,0,1
5524-KHNJP,Male,0,1,1,33,1,No,DSL,1,0,1,0,1,1,One year,0,Credit card (automatic),74.75,2453.3,0,74.34,1.0055,0,0,established,4,1,1
1918-ZBFQJ,Female,0,0,0,13,1,No,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.25,1111.65,1,85.51,0.9268,0,0,growing,2,0,0
1024-GUALD,Female,0,1,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,1,24.8,1.0,0,1,early,0,0,0
4827-USJHP,Male,0,0,0,20,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,0,51.19,1.0119,0,0,growing,1,0,0
8167-GJLRN,Male,0,0,0,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.15,0,27.38,1.1103,0,1,early,1,0,0
0956-SYCWG,Female,0,0,0,13,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,19.65,244.8,0,18.83,1.0435,0,0,growing,0,0,0
8017-UVSZU,Female,0,1,0,40,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,59.48,0.9516,0,0,established,1,0,1
7100-FQPRV,Male,0,1,1,43,1,Yes,DSL,1,0,0,1,0,1,One year,1,Credit card (automatic),71.9,3173.35,0,73.8,0.9743,0,0,established,3,1,1
2472-OVKUP,Male,0,1,0,6,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531.0,1,88.5,1.0282,1,1,early,3,1,0
2984-RGEYA,Female,0,1,1,69,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1375.4,0,19.93,0.991,0,0,loyal,0,0,1
9680-NIAUV,Female,0,1,1,72,1,Yes,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,0,112.91,0.9716,1,0,loyal,5,1,1
2146-EGVDT,Male,0,1,1,59,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.3,1192.7,0,20.22,0.9545,0,0,loyal,0,0,1
2604-IJPDU,Female,0,1,0,20,1,No,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,0,95.08,1.0155,1,0,growing,4,1,0
9178-JHUVJ,Male,0,1,1,24,1,Yes,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,0,24.48,0.9845,0,0,growing,0,0,1
6168-YBYNP,Male,0,0,0,59,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.35,6519.75,0,110.5,1.0077,1,0,loyal,5,1,0
7255-SSFBC,Male,0,1,1,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.25,8041.65,0,111.69,1.005,1,0,loyal,5,1,1
3645-DEYGF,Male,0,0,1,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,20.75,0,20.75,1.0,0,1,early,0,0,0
9323-HGFWY,Female,0,1,0,27,1,No,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,0,99.3,1.0262,1,0,established,4,1,1
8544-GOQSH,Female,0,0,0,14,1,No,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,1112.3,0,79.45,1.0076,0,0,growing,2,0,1
3363-DTIVD,Male,0,1,1,71,1,Yes,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,105.55,7405.5,0,104.3,1.012,1,0,loyal,4,1,0
7018-WBJNK,Male,0,0,1,13,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,79.53,0.9845,0,0,growing,1,0,1
9142-KZXOP,Male,0,0,0,44,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,67.25,1.0238,0,0,established,0,0,1
7674-YTAFD,Female,0,0,0,33,1,No,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,0,81.36,0.9827,0,0,established,2,0,1
6348-SNFUS,Male,0,1,1,72,0,No phone service,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,0,58.04,0.9554,0,0,loyal,5,1,1
1285-OKIPP,Male,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.9,79.9,1,79.9,1.0,0,1,early,1,0,0
7825-ECJRF,Female,0,0,0,19,1,No,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,1,101.81,1.047,1,0,growing,5,1,0
1347-KTTTA,Male,0,1,0,64,1,No,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),102.45,6654.1,0,103.97,0.9854,1,0,loyal,5,1,1
7841-TZDMQ,Male,0,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,1,42.25,1.0888,0,1,early,0,0,1
4195-NZGTA,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,25.25,0,25.25,1.0,0,1,early,0,0,0
7157-SMCFK,Male,0,0,1,61,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,1124.2,0,18.43,1.0716,0,0,loyal,0,0,0
4709-LKHYG,Female,0,1,1,29,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,20.0,540.05,0,18.62,1.0741,0,0,established,0,0,0
2504-DSHIH,Male,1,1,0,23,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.8,1975.85,0,85.91,1.0104,0,0,growing,1,0,0
0699-NDKJM,Female,0,1,0,57,0,No phone service,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,60.31,0.9741,0,0,loyal,5,1,1
9286-BHDQG,Male,0,1,1,72,0,No phone service,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,0,43.61,1.0376,0,0,loyal,4,1,1
0230-WEQUW,Male,0,1,0,66,0,No phone service,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),56.6,3789.2,0,57.41,0.9859,0,0,loyal,5,1,1
2040-LDIWQ,Male,0,1,1,65,1,Yes,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5324.5,0,81.92,1.0278,0,0,loyal,5,1,1
6496-JDSSB,Female,0,0,0,8,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,78.08,1.0246,0,1,early,1,0,1
9408-SSNVZ,Female,0,0,0,4,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,1,67.09,1.0456,0,1,early,0,0,0
4443-EMBNA,Female,0,1,0,71,1,Yes,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1836.9,0,25.87,0.9567,0,0,loyal,0,0,1
6469-MRVET,Male,0,1,1,1,1,No,No,0,0,0,0,0,0,One year,1,Electronic check,20.2,20.2,0,20.2,1.0,0,1,early,0,0,0
0742-MOABM,Male,0,1,0,4,1,No,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,179.35,1,44.84,1.1162,0,1,early,1,0,0
5961-VUSRV,Female,0,0,0,12,1,No,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.35,219.35,0,18.28,1.0585,0,1,early,0,0,1
6778-JFCMK,Male,0,0,0,24,0,No phone service,DSL,1,0,0,0,1,1,One year,1,Mailed check,50.6,1288.75,0,53.7,0.9423,0,0,growing,3,1,0
6341-JVQGF,Female,0,1,1,31,1,No,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,0,82.12,0.9882,0,0,established,5,1,0
2232-DMLXU,Female,0,1,0,1,1,No,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,1,55.2,1.0,0,1,early,1,0,0
4811-JBUVU,Male,0,0,0,30,1,Yes,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,0,90.77,0.9904,1,0,established,2,0,1
0945-TSONX,Female,0,1,1,47,1,Yes,DSL,1,1,0,1,1,1,Two year,1,Credit card (automatic),85.3,4107.25,0,87.39,0.9761,0,0,established,5,1,1
2651-ZCBXV,Male,0,0,0,54,1,Yes,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,0,106.68,1.0124,1,0,loyal,5,1,1
3316-UWXUY,Male,0,0,0,50,1,No,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),93.5,4747.5,0,94.95,0.9847,1,0,loyal,4,1,1
8937-RDTHP,Male,0,0,0,1,1,No,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,84.6,1,84.6,1.0,0,1,early,2,0,0
7083-MIOPC,Female,0,0,0,72,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1566.9,0,21.76,0.9306,0,0,loyal,0,0,1
1984-GPTEH,Female,0,0,0,29,1,Yes,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.15,702.0,0,24.21,1.0388,0,0,established,0,0,0
1251-KRREG,Male,0,0,0,2,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,54.4,114.1,1,57.05,0.9535,0,1,early,1,0,0
0621-JFHOL,Female,0,0,0,10,0,No phone service,DSL,0,0,0,1,0,0,Two year,1,Mailed check,29.6,299.05,0,29.9,0.99,0,1,early,1,0,0
9903-LYSAB,Male,0,1,0,18,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.15,1305.95,0,72.55,1.0083,0,0,growing,0,0,0
0094-OIFMO,Female,1,0,0,11,1,No,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.0,1120.3,1,101.85,0.9327,1,1,early,3,1,0
9227-UAQFT,Male,0,0,0,16,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,0,17.77,1.1114,0,0,growing,0,0,0
7301-ABVAD,Female,0,0,0,72,1,Yes,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6,6350.5,0,88.2,0.9819,0,0,loyal,5,1,1
6614-FHDBO,Male,0,0,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,0,109.42,0.998,1,0,loyal,5,1,1
7576-ASEJU,Female,0,1,1,41,1,No,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,0,77.75,0.9608,0,0,established,4,1,1
9058-HRZSV,Female,1,1,0,65,1,No,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,0,94.25,1.0016,1,0,loyal,4,1,0
4522-AKYLR,Female,1,0,0,13,1,No,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,0,56.25,0.9742,0,0,growing,2,0,0
0221-WMXNQ,Male,1,0,0,4,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,273.4,0,68.35,1.1024,0,1,early,1,0,0
0303-UNCIP,Male,0,0,0,41,1,Yes,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,0,61.75,1.0526,0,0,established,2,0,0
9947-OTFQU,Male,1,0,0,15,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,1074.3,1,71.62,1.0388,0,0,growing,1,0,0
0322-YINQP,Male,0,0,0,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,1,48.55,1.0,0,1,early,1,0,0
0959-WHOKV,Male,0,0,0,42,1,Yes,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,99.0,4298.45,0,102.34,0.9674,1,0,established,4,1,0
4075-JFPGR,Female,0,1,0,51,1,No,Fiber optic,1,1,1,0,1,0,One year,1,Electronic check,93.5,4619.55,0,90.58,1.0322,1,0,loyal,4,1,0
4629-NRXKX,Female,0,1,1,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,147.15,1,73.58,0.9568,0,1,early,0,0,0
9514-JDSKI,Male,1,1,0,1,0,No phone service,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,1,40.2,1.0,0,1,early,2,0,0
3282-ZISZV,Male,0,0,1,32,1,Yes,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,0,82.29,1.0171,0,0,established,5,1,1
3675-YDUPJ,Male,0,0,0,10,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.85,193.05,0,19.3,1.0285,0,1,early,0,0,0
4111-BNXIF,Female,0,1,1,67,0,No phone service,DSL,0,1,1,1,1,1,Two year,1,Electronic check,59.55,4103.9,0,61.25,0.9722,0,0,loyal,5,1,0
7017-VFHAY,Female,0,1,1,61,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.1,7008.15,0,114.89,1.0018,1,0,loyal,6,1,1
6655-LHBYW,Male,0,0,0,50,1,Yes,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),114.35,5791.1,0,115.82,0.9873,1,0,loyal,6,1,1
4959-JOSRX,Female,0,1,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.6,80.55,1,40.28,1.1072,0,1,early,0,0,1
5046-NUHWD,Female,1,1,0,29,0,No phone service,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228.65,0,42.37,1.0621,0,0,established,3,1,0
7273-TEFQD,Male,1,0,0,3,0,No phone service,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,41.15,132.2,1,44.07,0.9337,0,1,early,2,0,0
3606-TWKGI,Male,1,0,0,13,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.9,1364.3,1,104.95,1.0186,1,0,growing,4,1,0
7529-ZDFXI,Male,1,1,0,57,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,4925.35,0,86.41,1.0398,0,0,loyal,2,0,0
7605-BDWDC,Female,0,0,0,31,0,No phone service,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,0,49.04,1.0165,0,0,established,4,1,1
1950-KSVVJ,Female,0,1,0,45,1,Yes,Fiber optic,1,1,1,1,1,1,One year,0,Mailed check,113.3,5032.25,0,111.83,1.0131,1,0,established,6,1,0
0123-CRBRT,Female,0,1,1,61,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Mailed check,88.1,5526.75,0,90.6,0.9724,0,0,loyal,6,1,0
6292-TOSSS,Male,0,0,0,50,1,Yes,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.9,1195.25,0,23.9,1.0418,0,0,loyal,0,0,1
3197-ARFOY,Female,1,0,0,19,1,No,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,0,105.64,0.9939,1,0,growing,5,1,0
6323-AYBRX,Male,0,0,0,59,1,No,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,1099.6,1,18.64,1.0381,0,0,loyal,0,0,0
7014-ZZXAW,Female,0,1,0,71,1,Yes,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.25,1732.95,0,24.41,0.9934,0,0,loyal,0,0,1
4385-GZQXV,Female,1,0,0,16,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.45,1511.2,1,94.45,1.0,1,0,growing,3,1,0
7633-MVPUY,Male,0,1,0,57,1,No,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,0,60.53,0.9871,0,0,loyal,3,1,0
6366-ZGQGL,Male,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,1,24.8,1.0,0,1,early,0,0,1
4716-HHKQH,Male,1,1,0,20,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,107.05,2172.05,0,108.6,0.9857,1,0,growing,4,1,0
5940-AHUHD,Male,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,1,70.6,1.0,0,1,early,0,0,0
6432-TWQLB,Male,0,1,0,5,1,Yes,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,401.1,1,80.22,1.0646,0,1,early,2,0,0
4484-GLZOU,Female,0,1,0,52,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.05,5624.85,1,108.17,0.9712,1,0,loyal,4,1,0
3179-GBRWV,Male,1,1,0,21,1,No,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,0,63.8,1.018,0,0,growing,3,1,1
8645-KWHJO,Male,0,0,0,14,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,771.95,0,55.14,0.9975,0,0,growing,4,1,0
4130-MZLCC,Female,0,0,0,5,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.55,244.75,0,48.95,1.0327,0,1,early,1,0,1
0314-TKOSI,Female,0,0,0,6,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,0,53.82,1.0247,0,1,early,2,0,0
8229-MYEJZ,Female,0,0,0,10,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,51.2,498.25,0,49.82,1.0277,0,1,early,1,0,0
2080-SRCDE,Female,0,0,1,1,1,Yes,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.4,25.4,0,25.4,1.0,0,1,early,0,0,0
9577-WJVCQ,Female,0,0,0,68,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,3687.75,0,54.23,1.0041,0,0,loyal,1,0,0
9512-UIBFX,Male,0,1,1,18,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1779.95,1,98.89,0.9622,1,0,growing,3,1,0
6202-DYYFX,Female,0,0,0,22,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),76.0,1783.6,0,81.07,0.9375,0,0,growing,0,0,1
3808-HFKDE,Female,0,0,0,20,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,927.15,0,46.36,0.9566,0,0,growing,0,0,0
5583-SXDAG,Male,0,1,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.0,70.0,1,70.0,1.0,0,1,early,0,0,0
3488-PGMQJ,Male,1,0,0,8,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.5,606.55,1,75.82,0.9826,0,1,early,1,0,0
3580-REOAC,Male,0,0,0,10,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.85,435.4,1,43.54,1.0301,0,1,early,0,0,1
7534-BFESC,Male,1,0,0,24,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,1712.7,1,71.36,1.0664,0,0,growing,0,0,0
3727-OWVYD,Male,0,0,0,35,1,No,DSL,1,1,1,0,0,0,One year,0,Mailed check,61.2,2021.2,0,57.75,1.0597,0,0,established,3,1,0
2294-SALNE,Male,0,1,1,23,1,No,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,0,84.38,1.0287,0,0,growing,3,1,0
4847-TAJYI,Female,1,0,0,6,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,567.8,0,94.63,0.9442,0,1,early,2,0,0
1563-IWQEX,Female,0,0,0,12,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,220.35,0,18.36,1.073,0,1,early,0,0,0
8203-XJZRC,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,20.25,0,20.25,1.0,0,1,early,0,0,0
6556-DBKZF,Female,0,1,1,71,1,No,Fiber optic,0,0,1,0,0,0,Two year,0,Electronic check,76.05,5436.45,0,76.57,0.9932,0,0,loyal,1,0,0
6851-WEFYX,Male,1,1,0,35,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.8,3437.5,0,98.21,1.0264,1,0,established,3,1,0
2985-JUUBZ,Male,0,1,1,40,1,Yes,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,74.55,3015.75,0,75.39,0.9889,0,0,established,3,1,0
6390-DSAZX,Female,0,0,1,1,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,73.6,1,73.6,1.0,0,1,early,1,0,0
0895-LMRSF,Male,0,0,0,23,1,No,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.9,1509.8,0,65.64,0.9887,0,0,growing,2,0,1
8098-LLAZX,Female,1,0,0,4,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,396.1,1,99.02,0.9639,1,1,early,2,0,0
8266-VBFQL,Male,0,0,0,4,1,No,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.4,356.65,0,89.16,1.0139,1,1,early,3,1,0
8181-YHCMF,Female,0,1,1,68,0,No phone service,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),60.3,4109.0,0,60.43,0.9978,0,0,loyal,5,1,1
2240-HSJQD,Male,0,0,1,38,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,81.85,3141.7,0,82.68,0.99,0,0,established,1,0,0
1248-DYXUB,Male,0,1,1,52,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,24.8,1229.1,0,23.64,1.0491,0,0,loyal,0,0,0
